filter,eta,sparse_input,beta,dim,mse
GradientRule,0.0625,false,0.035355339059327376,64,0.8912744279152358
GradientRule,0.0625,true,0.1,16,0.7244099347766749
GradientRule,0.0625,true,0.1,64,1.0409854647526209
GradientRule,0.0625,false,0.025,128,0.9243092080673558
GradientRule,0.0625,true,0.1,128,1.0936239297726873
GradientRule,0.0625,false,0.017677669529663688,256,0.9785265963036959
GradientRule,0.0625,true,0.1,256,1.041129104141375
GradientRule,0.0625,false,0.0125,512,0.9695136209656151
GradientRule,0.0625,true,0.1,512,0.9967122048712297
GradientRule,0.0625,false,0.008838834764831844,1024,0.9888825098713
GradientRule,0.0625,true,0.1,1024,0.990183469753124
GradientRule,0.0625,false,0.00625,2048,1.0082387837600315
GradientRule,0.0625,true,0.1,2048,0.9902412081075131
GradientRule,0.03125,false,0.1,8,0.5337611931745464
GradientRule,0.03125,true,0.1,8,0.5499648417209195
GradientRule,0.03125,false,0.05,32,0.9073963985173129
GradientRule,0.03125,false,0.07071067811865475,16,0.7390117998413777
GradientRule,0.03125,true,0.1,32,1.0296314885457538
GradientRule,0.03125,false,0.035355339059327376,64,0.9203295211664146
GradientRule,0.03125,true,0.1,16,0.8253559345236506
GradientRule,0.03125,true,0.1,64,1.111890822162818
GradientRule,0.03125,false,0.025,128,0.9723174876308424
GradientRule,0.03125,true,0.1,128,1.0496465514381543
GradientRule,0.03125,false,0.017677669529663688,256,0.952444305527182
GradientRule,0.03125,true,0.1,256,0.9909039262919295
GradientRule,0.03125,false,0.0125,512,0.984461131169908
GradientRule,0.03125,true,0.1,512,1.0014727748339634
GradientRule,0.03125,false,0.008838834764831844,1024,0.9774674230639394
GradientRule,0.03125,true,0.1,1024,1.0044757572486969
GradientRule,0.03125,false,0.00625,2048,1.0019868261452387
GradientRule,0.03125,true,0.1,2048,0.9925322127651476
GradientRule,0.015625,false,0.1,8,0.5969559697162615
GradientRule,0.015625,true,0.1,8,0.6036202608804593
GradientRule,0.015625,false,0.05,32,0.9174387782084457
GradientRule,0.015625,false,0.07071067811865475,16,0.7679889568529461
GradientRule,0.015625,true,0.1,32,1.0658905342072054
GradientRule,0.015625,false,0.035355339059327376,64,0.9291191636755153
GradientRule,0.015625,true,0.1,16,0.940963119874835
GradientRule,0.015625,true,0.1,64,1.0490479003545334
GradientRule,0.015625,false,0.025,128,0.9572941063078662
GradientRule,0.015625,true,0.1,128,1.0111091574074356
GradientRule,0.015625,false,0.017677669529663688,256,0.983726954904043
GradientRule,0.015625,true,0.1,256,1.0180668209504005
GradientRule,0.015625,false,0.0125,512,0.9896002244123607
GradientRule,0.015625,true,0.1,512,1.005453284172521
GradientRule,0.015625,false,0.008838834764831844,1024,0.9946607796745282
GradientRule,0.015625,true,0.1,1024,0.9694237606510397
GradientRule,0.015625,false,0.00625,2048,0.9964461994307531
GradientRule,0.015625,true,0.1,2048,0.9952092392102815
GradientRule,0.0078125,false,0.1,8,0.7555441527301571
GradientRule,0.0078125,true,0.1,8,0.7367176679022043
GradientRule,0.0078125,false,0.05,32,0.9854165350650844
GradientRule,0.0078125,false,0.07071067811865475,16,0.8692594817006284
GradientRule,0.0078125,true,0.1,32,0.9488014147390468
GradientRule,0.0078125,false,0.035355339059327376,64,0.8745930388965882
GradientRule,0.0078125,true,0.1,16,0.8494198762322867
GradientRule,0.0078125,true,0.1,64,0.9667726321153209
GradientRule,0.0078125,false,0.025,128,0.9877630133426444
GradientRule,0.0078125,true,0.1,128,0.9478021134799476
GradientRule,0.0078125,false,0.017677669529663688,256,0.9719101016629447
GradientRule,0.0078125,true,0.1,256,0.9879089905541933
GradientRule,0.0078125,false,0.0125,512,0.9967593144555281
GradientRule,0.0078125,true,0.1,512,0.9997781936595187
GradientRule,0.0078125,false,0.008838834764831844,1024,1.003962227075701
GradientRule,0.0078125,true,0.1,1024,1.0002534404794698
GradientRule,0.0078125,false,0.00625,2048,0.9879741563662296
GradientRule,0.0078125,true,0.1,2048,0.9942818140703946
GradientRule,0.00390625,false,0.1,8,0.9222640009016617
GradientRule,0.00390625,true,0.1,8,0.9035324545788808
GradientRule,0.00390625,false,0.05,32,0.9314801536561568
GradientRule,0.00390625,false,0.07071067811865475,16,0.8389501372481788
GradientRule,0.00390625,true,0.1,32,0.956260361614352
GradientRule,0.00390625,false,0.035355339059327376,64,0.9588808628148223
GradientRule,0.00390625,true,0.1,16,0.9950094450174497
GradientRule,0.00390625,true,0.1,64,1.0180734412531591
GradientRule,0.00390625,false,0.025,128,0.985826994815068
GradientRule,0.00390625,true,0.1,128,1.0306684100534982
GradientRule,0.00390625,false,0.017677669529663688,256,0.9935777354546439
GradientRule,0.00390625,true,0.1,256,0.9804461936845528
GradientRule,0.00390625,false,0.0125,512,1.0106825823638554
GradientRule,0.00390625,true,0.1,512,1.0250022902248308
GradientRule,0.00390625,false,0.008838834764831844,1024,0.9999190827981406
GradientRule,0.00390625,true,0.1,1024,0.9960801946944805
GradientRule,0.00390625,false,0.00625,2048,1.0004634494060922
GradientRule,0.00390625,true,0.1,2048,1.0068124894283152
GradientRule,0.001953125,false,0.1,8,0.9712478409910711
GradientRule,0.001953125,true,0.1,8,1.0000867642413922
GradientRule,0.001953125,false,0.05,32,1.0168941733523853
GradientRule,0.001953125,false,0.07071067811865475,16,0.8973217534090868
GradientRule,0.001953125,true,0.1,32,1.0651077992643052
GradientRule,0.001953125,false,0.035355339059327376,64,0.9968004373630724
GradientRule,0.001953125,true,0.1,16,0.9736524788713806
GradientRule,0.001953125,true,0.1,64,0.9929970307429851
GradientRule,0.001953125,false,0.025,128,0.9788606521766782
GradientRule,0.001953125,true,0.1,128,1.0025508205720397
GradientRule,0.001953125,false,0.017677669529663688,256,1.0011281183145684
GradientRule,0.001953125,true,0.1,256,1.0089991058834593
GradientRule,0.001953125,false,0.0125,512,0.9977023489294388
GradientRule,0.001953125,true,0.1,512,0.9993610626082716
GradientRule,0.001953125,false,0.008838834764831844,1024,1.0124202711316155
GradientRule,0.001953125,true,0.1,1024,0.9976546902219693
GradientRule,0.001953125,false,0.00625,2048,1.0053816606124804
GradientRule,0.001953125,true,0.1,2048,1.0070656690603748
GradientRule,1.0,false,0.1,8,0.5765741722256666
GradientRule,1.0,true,0.1,8,0.534230713793348
GradientRule,1.0,false,0.05,32,0.685448263977677
GradientRule,1.0,false,0.07071067811865475,16,0.5919337029909516
GradientRule,1.0,true,0.1,32,1.548522013752444
GradientRule,1.0,false,0.035355339059327376,64,0.7598552897524621
GradientRule,1.0,true,0.1,16,0.7776303378084234
GradientRule,1.0,true,0.1,64,2.221741118927624
GradientRule,1.0,false,0.025,128,0.9541322957691488
GradientRule,1.0,true,0.1,128,2.529552803631075
GradientRule,1.0,false,0.017677669529663688,256,1.0830518545954233
GradientRule,1.0,true,0.1,256,2.3024596489348803
GradientRule,1.0,false,0.0125,512,1.2667449349301794
GradientRule,1.0,true,0.1,512,1.8075755961280953
GradientRule,1.0,false,0.008838834764831844,1024,1.3789518867772717
GradientRule,1.0,true,0.1,1024,1.2637240451857041
GradientRule,1.0,false,0.00625,2048,1.412542401762963
GradientRule,1.0,true,0.1,2048,1.0453632599424967
GradientRule,0.5,false,0.1,8,0.3368864494881761
GradientRule,0.5,true,0.1,8,0.3146629490535824
GradientRule,0.5,false,0.05,32,0.5317973156104023
GradientRule,0.5,false,0.07071067811865475,16,0.39205904656973845
GradientRule,0.5,true,0.1,32,1.240559065343452
GradientRule,0.5,false,0.035355339059327376,64,0.7282945833874244
GradientRule,0.5,true,0.1,16,0.5902687307850262
GradientRule,0.5,true,0.1,64,1.874123782038193
GradientRule,0.5,false,0.025,128,0.888534221302132
GradientRule,0.5,true,0.1,128,2.053964859446754
GradientRule,0.5,false,0.017677669529663688,256,1.0081047595377106
GradientRule,0.5,true,0.1,256,1.5050414176185556
GradientRule,0.5,false,0.0125,512,1.1491865491484303
GradientRule,0.5,true,0.1,512,1.2915680856129685
GradientRule,0.5,false,0.008838834764831844,1024,1.163699465087817
GradientRule,0.5,true,0.1,1024,1.0670488945908496
GradientRule,0.5,false,0.00625,2048,1.150186881395746
GradientRule,0.5,true,0.1,2048,1.0019474781312445
GradientRule,0.25,false,0.1,8,0.24230719702102269
GradientRule,0.25,true,0.1,8,0.27281772266045407
GradientRule,0.25,false,0.05,32,0.5254811539056201
GradientRule,0.25,false,0.07071067811865475,16,0.4171502178364349
GradientRule,0.25,true,0.1,32,1.1961822089796992
GradientRule,0.25,false,0.035355339059327376,64,0.6985130931222988
GradientRule,0.25,true,0.1,16,0.6278588151354831
GradientRule,0.25,true,0.1,64,1.3675657826156138
GradientRule,0.25,false,0.025,128,0.8809963524568861
GradientRule,0.25,true,0.1,128,1.356553572145046
GradientRule,0.25,false,0.017677669529663688,256,0.9869532857495572
GradientRule,0.25,true,0.1,256,1.3442498159776444
GradientRule,0.25,false,0.0125,512,1.0172941683008467
GradientRule,0.25,true,0.1,512,1.1113605407177496
GradientRule,0.25,false,0.008838834764831844,1024,1.0358599913744253
GradientRule,0.25,true,0.1,1024,1.0152353721276575
GradientRule,0.25,false,0.00625,2048,1.0431913840604838
GradientRule,0.25,true,0.1,2048,1.0010946742682674
GradientRule,0.125,false,0.1,8,0.2795135564976909
GradientRule,0.125,true,0.1,8,0.33648145217396375
GradientRule,0.125,false,0.05,32,0.7045819182015479
GradientRule,0.125,false,0.07071067811865475,16,0.48254375910271946
GradientRule,0.125,true,0.1,32,1.0702068988618374
GradientRule,0.125,false,0.035355339059327376,64,0.7611404678352178
GradientRule,0.125,true,0.1,16,0.6650507116576233
GradientRule,0.125,true,0.1,64,1.2307811996501155
GradientRule,0.125,false,0.025,128,0.8746559744150711
GradientRule,0.125,true,0.1,128,1.2481307815238183
GradientRule,0.125,false,0.017677669529663688,256,0.9552529896443219
GradientRule,0.125,true,0.1,256,1.1390942696882291
GradientRule,0.125,false,0.0125,512,0.9878123297816129
GradientRule,0.125,true,0.1,512,1.0296816896970584
GradientRule,0.125,false,0.008838834764831844,1024,1.0216333602705054
GradientRule,0.125,true,0.1,1024,0.9988608986286491
GradientRule,0.125,false,0.00625,2048,1.009265634148231
GradientRule,0.125,true,0.1,2048,1.001414005096584
GradientRule,0.0625,false,0.1,8,0.4477227644647652
GradientRule,0.0625,true,0.1,8,0.4232059625626841
GradientRule,0.0625,false,0.05,32,0.7427988423597921
GradientRule,0.0625,false,0.07071067811865475,16,0.5898109988890261
GradientRule,0.0625,true,0.1,32,1.0689213303447562
GradientRule,0.0625,false,0.035355339059327376,64,0.8354937107921768
GradientRule,0.0625,true,0.1,16,0.7346801457077934
GradientRule,0.0625,true,0.1,64,1.06023811114659
GradientRule,0.0625,false,0.025,128,0.9358372868506799
GradientRule,0.0625,true,0.1,128,1.0810751029004142
GradientRule,0.0625,false,0.017677669529663688,256,0.944758443133427
GradientRule,0.0625,true,0.1,256,1.0304003233655734
GradientRule,0.0625,false,0.0125,512,0.9869933069081469
GradientRule,0.0625,true,0.1,512,0.9904374414976372
GradientRule,0.0625,false,0.008838834764831844,1024,1.0059561306102744
GradientRule,0.0625,true,0.1,1024,0.9775006779391298
GradientRule,0.0625,false,0.00625,2048,0.99487018518477
GradientRule,0.0625,true,0.1,2048,1.0050382955771804
GradientRule,0.03125,false,0.1,8,0.5571930920795441
GradientRule,0.03125,true,0.1,8,0.578020895400285
GradientRule,0.03125,false,0.05,32,0.8451851901569751
GradientRule,0.03125,false,0.07071067811865475,16,0.6748718597784984
GradientRule,0.03125,true,0.1,32,1.0137731823077583
GradientRule,0.03125,false,0.035355339059327376,64,0.9523395814169103
GradientRule,0.03125,true,0.1,16,0.847086021200177
GradientRule,0.03125,true,0.1,64,1.0272538080840912
GradientRule,0.03125,false,0.025,128,0.9583623616514296
GradientRule,0.03125,true,0.1,128,1.0783946633011736
GradientRule,0.03125,false,0.017677669529663688,256,0.9667435385126809
GradientRule,0.03125,true,0.1,256,0.9845560612453577
GradientRule,0.03125,false,0.0125,512,0.9830347725691796
GradientRule,0.03125,true,0.1,512,0.9899298261307092
GradientRule,0.03125,false,0.008838834764831844,1024,0.987788746014534
GradientRule,0.03125,true,0.1,1024,0.9918948357118843
GradientRule,0.03125,false,0.00625,2048,1.0040009419206433
GradientRule,0.03125,true,0.1,2048,1.001344028403475
GradientRule,0.015625,false,0.1,8,0.6755553112490422
GradientRule,0.015625,true,0.1,8,0.7928814988448912
GradientRule,0.015625,false,0.05,32,0.82878427143649
GradientRule,0.015625,false,0.07071067811865475,16,0.8837979698001428
GradientRule,0.015625,true,0.1,32,0.9270042345085476
GradientRule,0.015625,false,0.035355339059327376,64,0.9338280255346
GradientRule,0.015625,true,0.1,16,0.9739039907852755
GradientRule,0.015625,true,0.1,64,0.9718737381797645
GradientRule,0.015625,false,0.025,128,1.0075218406862136
GradientRule,0.015625,true,0.1,128,0.9825521216998855
GradientRule,0.015625,false,0.017677669529663688,256,0.9854750072064503
GradientRule,0.015625,true,0.1,256,0.9886580798354039
GradientRule,0.015625,false,0.0125,512,0.9867632497946647
GradientRule,0.015625,true,0.1,512,0.9969867028477344
GradientRule,0.015625,false,0.008838834764831844,1024,0.9910973263943248
GradientRule,0.015625,true,0.1,1024,0.9909748340692938
GradientRule,0.015625,false,0.00625,2048,0.997402806058055
GradientRule,0.015625,true,0.1,2048,1.0088539609940381
GradientRule,0.0078125,false,0.1,8,0.9711276486267258
GradientRule,0.0078125,true,0.1,8,0.7465217669858086
GradientRule,0.0078125,false,0.05,32,0.9272652760148058
GradientRule,0.0078125,false,0.07071067811865475,16,0.9097672361182142
GradientRule,0.0078125,true,0.1,32,1.0209176738085368
GradientRule,0.0078125,false,0.035355339059327376,64,0.975475194630473
GradientRule,0.0078125,true,0.1,16,0.9919070609957841
GradientRule,0.0078125,true,0.1,64,0.9738979599219612
GradientRule,0.0078125,false,0.025,128,0.9756866864498099
GradientRule,0.0078125,true,0.1,128,1.025163328353009
GradientRule,0.0078125,false,0.017677669529663688,256,0.9665525131583019
GradientRule,0.0078125,true,0.1,256,1.0103609296297005
GradientRule,0.0078125,false,0.0125,512,0.9934004971043234
GradientRule,0.0078125,true,0.1,512,1.015917270357993
GradientRule,0.0078125,false,0.008838834764831844,1024,1.0060618789549964
GradientRule,0.0078125,true,0.1,1024,1.0042566870177883
GradientRule,0.0078125,false,0.00625,2048,0.9948334784285121
GradientRule,0.0078125,true,0.1,2048,0.996654948718283
GradientRule,0.00390625,false,0.1,8,0.9167913803543766
GradientRule,0.00390625,true,0.1,8,0.9594991521697224
GradientRule,0.00390625,false,0.05,32,0.9560278087636458
GradientRule,0.00390625,false,0.07071067811865475,16,0.8799264887297704
GradientRule,0.00390625,true,0.1,32,0.964655401318944
GradientRule,0.00390625,false,0.035355339059327376,64,0.9412141420678873
GradientRule,0.00390625,true,0.1,16,1.0202746617248537
GradientRule,0.00390625,true,0.1,64,1.0800513626254005
GradientRule,0.00390625,false,0.025,128,0.9868334367092846
GradientRule,0.00390625,true,0.1,128,0.9975838160276506
GradientRule,0.00390625,false,0.017677669529663688,256,0.9972816810545279
GradientRule,0.00390625,true,0.1,256,1.0045588996331836
GradientRule,0.00390625,false,0.0125,512,1.0106859377819075
GradientRule,0.00390625,true,0.1,512,0.9945704376901728
GradientRule,0.00390625,false,0.008838834764831844,1024,0.9932236408807338
GradientRule,0.00390625,true,0.1,1024,0.9971354917858573
GradientRule,0.00390625,false,0.00625,2048,0.9998358778750479
GradientRule,0.00390625,true,0.1,2048,1.0051911708205858
GradientRule,0.001953125,false,0.1,8,0.8515332279226565
GradientRule,0.001953125,true,0.1,8,0.9496177133658286
GradientRule,0.001953125,false,0.05,32,1.0340015915436722
GradientRule,0.001953125,false,0.07071067811865475,16,1.0351208770833977
GradientRule,0.001953125,true,0.1,32,1.0451200876628695
GradientRule,0.001953125,false,0.035355339059327376,64,1.0297627451139306
GradientRule,0.001953125,true,0.1,16,0.9975566108824105
GradientRule,0.001953125,true,0.1,64,0.9797273036056799
GradientRule,0.001953125,false,0.025,128,1.031941514619639
GradientRule,0.001953125,true,0.1,128,1.0201634431552131
GradientRule,0.001953125,false,0.017677669529663688,256,1.0088760934008214
GradientRule,0.001953125,true,0.1,256,0.9832957845480246
GradientRule,0.001953125,false,0.0125,512,1.0055804053226258
GradientRule,0.001953125,true,0.1,512,1.0025092023716218
GradientRule,0.001953125,false,0.008838834764831844,1024,1.0024978192332992
GradientRule,0.001953125,true,0.1,1024,1.0000963449680287
GradientRule,0.001953125,false,0.00625,2048,0.997213980140124
GradientRule,0.001953125,true,0.1,2048,0.999830664883635
GradientRule,1.0,false,0.1,8,0.5625006792229975
GradientRule,1.0,true,0.1,8,0.5701006188719967
GradientRule,1.0,false,0.05,32,0.6312452545469243
GradientRule,1.0,false,0.07071067811865475,16,0.6150169325244716
GradientRule,1.0,true,0.1,32,1.4188202156756493
GradientRule,1.0,false,0.035355339059327376,64,0.7890589151120638
GradientRule,1.0,true,0.1,16,0.7927497006237972
GradientRule,1.0,true,0.1,64,2.4361345462780886
GradientRule,1.0,false,0.025,128,0.9318811250795362
GradientRule,1.0,true,0.1,128,2.4577005339254954
GradientRule,1.0,false,0.017677669529663688,256,1.0694221364477665
GradientRule,1.0,true,0.1,256,2.4444710782113432
GradientRule,1.0,false,0.0125,512,1.2829537738566177
GradientRule,1.0,true,0.1,512,1.6763032629116499
GradientRule,1.0,false,0.008838834764831844,1024,1.3518271403721234
GradientRule,1.0,true,0.1,1024,1.2281332497058257
GradientRule,1.0,false,0.00625,2048,1.3926018000642801
GradientRule,1.0,true,0.1,2048,1.0504867609676019
GradientRule,0.5,false,0.1,8,0.32803221294656815
GradientRule,0.5,true,0.1,8,0.31425143289584717
GradientRule,0.5,false,0.05,32,0.5556285173250715
GradientRule,0.5,false,0.07071067811865475,16,0.38852322568959224
GradientRule,0.5,true,0.1,32,1.2828383674742632
GradientRule,0.5,false,0.035355339059327376,64,0.6997322810760527
GradientRule,0.5,true,0.1,16,0.6244946985320675
GradientRule,0.5,true,0.1,64,1.7810884480551261
GradientRule,0.5,false,0.025,128,0.8272906847135764
GradientRule,0.5,true,0.1,128,1.7102874257402598
