filter,sparse_input,beta,dim,mse
BlockSF,true,0.1,128,0.7944873103862851
BlockSF,false,0.017677669529663688,256,0.7808643224930799
BlockSF,true,0.1,256,0.8684588068301397
BlockSF,false,0.0125,512,0.8861973659092973
BlockSF,true,0.1,512,0.9161174497559236
BlockSF,false,0.008838834764831844,1024,0.9308434221267131
BlockSF,true,0.1,1024,0.9607684714283928
BlockSF,false,0.00625,2048,0.9530827771481827
BlockSF,true,0.1,2048,0.9797316295557774
FullSF,false,0.1,8,0.22434460672236425
FullSF,true,0.1,8,0.2609941490291225
FullSF,false,0.07071067811865475,16,0.364754951304979
FullSF,false,0.05,32,0.47421064605215285
FullSF,true,0.1,16,0.3714398200543267
FullSF,true,0.1,32,0.5283768104203641
FullSF,false,0.035355339059327376,64,0.5576164449120998
FullSF,true,0.1,64,0.737086837866579
FullSF,false,0.025,128,0.6767918463740661
FullSF,true,0.1,128,0.8191622098520057
FullSF,false,0.017677669529663688,256,0.7804068573049626
FullSF,true,0.1,256,0.8703612282171838
FullSF,false,0.0125,512,0.8622410353599534
FullSF,true,0.1,512,0.9209113268948294
FullSF,false,0.008838834764831844,1024,0.9433412367760704
DiagSF,false,0.1,8,0.2697844022084565
DiagSF,true,0.1,8,0.26556138378463906
DiagSF,false,0.05,32,0.47239776391782295
DiagSF,false,0.07071067811865475,16,0.3688800114967469
DiagSF,true,0.1,32,0.563823260488734
DiagSF,false,0.035355339059327376,64,0.572612668074798
DiagSF,true,0.1,16,0.349979827402056
DiagSF,true,0.1,64,0.7636150562184245
DiagSF,false,0.025,128,0.7223733368464662
DiagSF,true,0.1,128,0.9004298534763536
DiagSF,false,0.017677669529663688,256,0.7877549672517072
DiagSF,true,0.1,256,0.9076187083973136
DiagSF,false,0.0125,512,0.8791116366348655
DiagSF,true,0.1,512,0.926083830533951
DiagSF,false,0.008838834764831844,1024,0.933800231328921
DiagSF,true,0.1,1024,0.9835061503463275
DiagSF,false,0.00625,2048,0.9684844166702176
DiagSF,true,0.1,2048,0.985415058765098
BlockSF,false,0.1,8,0.22722182900932816
BlockSF,true,0.1,8,0.22784102099402395
BlockSF,false,0.05,32,0.4658189980003977
BlockSF,false,0.07071067811865475,16,0.3350590969167099
BlockSF,true,0.1,16,0.3939238345980853
BlockSF,true,0.1,32,0.5143191725724737
BlockSF,false,0.035355339059327376,64,0.5899010903977462
BlockSF,true,0.1,64,0.6785290345147925
BlockSF,false,0.025,128,0.6745314650849717
BlockSF,true,0.1,128,0.8015932225987024
BlockSF,false,0.017677669529663688,256,0.8214787714663501
BlockSF,true,0.1,256,0.8700277405718604
BlockSF,false,0.0125,512,0.8732835386512282
BlockSF,true,0.1,512,0.9282621025118849
BlockSF,false,0.008838834764831844,1024,0.9221498771076141
BlockSF,true,0.1,1024,0.9682608821309218
BlockSF,false,0.00625,2048,0.9762204435604197
BlockSF,true,0.1,2048,0.9885140110593379
FullSF,false,0.1,8,0.2662142153461281
FullSF,true,0.1,8,0.2526265667568847
FullSF,false,0.05,32,0.4385524675783665
FullSF,false,0.07071067811865475,16,0.35360340192413536
FullSF,true,0.1,16,0.3659924272068595
FullSF,true,0.1,32,0.5433643166438438
FullSF,false,0.035355339059327376,64,0.5632004832793707
FullSF,true,0.1,64,0.6998251964512835
FullSF,false,0.025,128,0.7015658745922285
FullSF,true,0.1,128,0.836065893173301
FullSF,false,0.017677669529663688,256,0.7691670777871813
FullSF,true,0.1,256,0.8737268489317258
FullSF,false,0.0125,512,0.8618972405637624
FullSF,true,0.1,512,0.9096094959077314
FullSF,false,0.008838834764831844,1024,0.9168630221105792
DiagSF,false,0.1,8,0.2760565288263737
DiagSF,true,0.1,8,0.26019724446786563
DiagSF,false,0.05,32,0.49496467643696135
DiagSF,false,0.07071067811865475,16,0.3827568818011906
DiagSF,true,0.1,32,0.5592424895669698
DiagSF,false,0.035355339059327376,64,0.5727544977834732
DiagSF,true,0.1,16,0.35482906722641827
DiagSF,true,0.1,64,0.7463851463874349
DiagSF,false,0.025,128,0.7277569031323188
DiagSF,true,0.1,128,0.9275229932942086
DiagSF,false,0.017677669529663688,256,0.7963469953540119
DiagSF,true,0.1,256,0.9162523873867388
DiagSF,false,0.0125,512,0.9036998078070172
DiagSF,true,0.1,512,0.9286818124190056
DiagSF,false,0.008838834764831844,1024,0.9183595437956386
DiagSF,true,0.1,1024,0.9523286473531647
DiagSF,false,0.00625,2048,0.9581567899074237
DiagSF,true,0.1,2048,0.9817827283871626
BlockSF,false,0.1,8,0.21929321658398984
BlockSF,true,0.1,8,0.23867820990330996
BlockSF,false,0.05,32,0.42363115224333747
BlockSF,false,0.07071067811865475,16,0.3867565513894491
BlockSF,true,0.1,16,0.3684786531747653
BlockSF,true,0.1,32,0.5095760344456887
BlockSF,false,0.035355339059327376,64,0.6055958334582956
BlockSF,true,0.1,64,0.7393734503436044
BlockSF,false,0.025,128,0.6698810966783629
BlockSF,true,0.1,128,0.8292911416297967
BlockSF,false,0.017677669529663688,256,0.7975541504726712
BlockSF,true,0.1,256,0.8887914643502538
BlockSF,false,0.0125,512,0.8710910553590516
BlockSF,true,0.1,512,0.9107840960267277
BlockSF,false,0.008838834764831844,1024,0.9117453407622276
BlockSF,true,0.1,1024,0.9773905839174785
BlockSF,false,0.00625,2048,0.9727324433746377
BlockSF,true,0.1,2048,0.9845376686956241
FullSF,false,0.1,8,0.25058617883456563
FullSF,true,0.1,8,0.2530834485688774
FullSF,false,0.05,32,0.4856398683700824
FullSF,false,0.07071067811865475,16,0.33647716379174203
FullSF,true,0.1,16,0.38117327932748213
FullSF,true,0.1,32,0.566932501519588
FullSF,false,0.035355339059327376,64,0.5634931509018368
FullSF,true,0.1,64,0.733663193639026
FullSF,false,0.025,128,0.7085095542703017
FullSF,true,0.1,128,0.843380699947111
FullSF,false,0.017677669529663688,256,0.8078720037101136
FullSF,true,0.1,256,0.8955224969354392
FullSF,false,0.0125,512,0.8702360583897084
FullSF,true,0.1,512,0.9213326040140591
FullSF,false,0.008838834764831844,1024,0.928914590231693
DiagSF,false,0.1,8,0.2892560834662818
DiagSF,true,0.1,8,0.25964509847947853
DiagSF,false,0.05,32,0.4864667869064905
DiagSF,false,0.07071067811865475,16,0.3782653331499136
DiagSF,true,0.1,32,0.6036321004525411
DiagSF,false,0.035355339059327376,64,0.6153566014000369
DiagSF,true,0.1,16,0.3884798933322828
DiagSF,true,0.1,64,0.7977988187684001
DiagSF,false,0.025,128,0.7003298882536044
DiagSF,true,0.1,128,0.9480076150357054
DiagSF,false,0.017677669529663688,256,0.7792879471688968
DiagSF,true,0.1,256,0.9150196219393314
DiagSF,false,0.0125,512,0.8932994978528431
DiagSF,true,0.1,512,0.9200299426701817
DiagSF,false,0.008838834764831844,1024,0.9395892056137302
DiagSF,true,0.1,1024,0.9722358709943613
DiagSF,false,0.00625,2048,0.9631513297498758
DiagSF,true,0.1,2048,0.9868538373614888
BlockSF,false,0.1,8,0.23767387816504673
BlockSF,true,0.1,8,0.23986140488243501
BlockSF,false,0.05,32,0.47948404711833487
BlockSF,false,0.07071067811865475,16,0.3259719910592024
BlockSF,true,0.1,16,0.35570363491796686
BlockSF,true,0.1,32,0.4992921589332983
BlockSF,false,0.035355339059327376,64,0.5725285025326527
BlockSF,true,0.1,64,0.6973536620278622
BlockSF,false,0.025,128,0.694170220569801
BlockSF,true,0.1,128,0.8097193667449399
BlockSF,false,0.017677669529663688,256,0.8192482908867714
BlockSF,true,0.1,256,0.8758297789198315
BlockSF,false,0.0125,512,0.865055789184297
BlockSF,true,0.1,512,0.8962364435437238
BlockSF,false,0.008838834764831844,1024,0.9317241947133632
BlockSF,true,0.1,1024,0.9683163708520127
BlockSF,false,0.00625,2048,0.9705210472268301
BlockSF,true,0.1,2048,0.9947480486165406
FullSF,false,0.1,8,0.2562304160399701
FullSF,true,0.1,8,0.23847169100556828
FullSF,false,0.07071067811865475,16,0.3211172226623367
FullSF,false,0.05,32,0.47373814248017093
FullSF,true,0.1,16,0.3767300787857652
FullSF,true,0.1,32,0.5346059384516003
FullSF,false,0.035355339059327376,64,0.5785667877108037
FullSF,true,0.1,64,0.7025924180403813
FullSF,false,0.025,128,0.6721513282527433
FullSF,true,0.1,128,0.8430212759227547
FullSF,false,0.017677669529663688,256,0.7944496685448988
FullSF,true,0.1,256,0.9023879923154045
FullSF,false,0.0125,512,0.8708200254912135
FullSF,true,0.1,512,0.9323260038870174
FullSF,false,0.008838834764831844,1024,0.9287456333785541
DiagSF,false,0.1,8,0.255238781898169
DiagSF,true,0.1,8,0.286360398708998
DiagSF,false,0.05,32,0.46183688168553355
DiagSF,false,0.07071067811865475,16,0.3328012184654084
DiagSF,true,0.1,32,0.5454246063700169
DiagSF,false,0.035355339059327376,64,0.5911917956292062
DiagSF,true,0.1,16,0.3545549005325318
DiagSF,true,0.1,64,0.779768964064251
DiagSF,false,0.025,128,0.7040890849213681
DiagSF,true,0.1,128,0.9109727211340151
DiagSF,false,0.017677669529663688,256,0.7984197086686696
DiagSF,true,0.1,256,0.9078366886247939
DiagSF,false,0.0125,512,0.8865927759878658
DiagSF,true,0.1,512,0.912848865640838
DiagSF,false,0.008838834764831844,1024,0.9336971683016404
DiagSF,true,0.1,1024,0.9687183593051638
DiagSF,false,0.00625,2048,0.9503703549491719
DiagSF,true,0.1,2048,0.9717903912767341
BlockSF,false,0.1,8,0.23859231488124505
BlockSF,true,0.1,8,0.25041936528634445
BlockSF,false,0.05,32,0.4706620624315216
BlockSF,false,0.07071067811865475,16,0.3328720643468362
BlockSF,true,0.1,16,0.38356834513880417
BlockSF,true,0.1,32,0.5423393055551055
BlockSF,false,0.035355339059327376,64,0.564749879267682
BlockSF,true,0.1,64,0.7154286260510617
BlockSF,false,0.025,128,0.7205752129513234
BlockSF,true,0.1,128,0.8140283776277965
BlockSF,false,0.017677669529663688,256,0.8070002529191991
BlockSF,true,0.1,256,0.8614371795449713
BlockSF,false,0.0125,512,0.875911328334547
BlockSF,true,0.1,512,0.9142154088012785
BlockSF,false,0.008838834764831844,1024,0.9189431812067731
BlockSF,true,0.1,1024,0.9645136503029882
BlockSF,false,0.00625,2048,0.9531546327095267
BlockSF,true,0.1,2048,0.9776244575603816
FullSF,false,0.1,8,0.24833349373147448
FullSF,true,0.1,8,0.23592541330597508
FullSF,false,0.05,32,0.43563937325341756
FullSF,false,0.07071067811865475,16,0.35712231944161815
FullSF,true,0.1,16,0.36526717371970835
FullSF,true,0.1,32,0.5509579530162673
FullSF,false,0.035355339059327376,64,0.5443267252082024
FullSF,true,0.1,64,0.7309188811229286
FullSF,false,0.025,128,0.6930743288617086
FullSF,true,0.1,128,0.8640470875645071
FullSF,false,0.017677669529663688,256,0.776826644186937
FullSF,true,0.1,256,0.8543820718318239
FullSF,false,0.0125,512,0.8791439718894821
FullSF,true,0.1,512,0.9289611549962042
FullSF,false,0.008838834764831844,1024,0.9336484783935887
DiagSF,false,0.1,8,0.25533244634066143
DiagSF,true,0.1,8,0.2433708104607474
DiagSF,false,0.05,32,0.465778996784539
DiagSF,false,0.07071067811865475,16,0.3729624259100393
DiagSF,true,0.1,32,0.5766655067764114
DiagSF,false,0.035355339059327376,64,0.5813258782010707
DiagSF,true,0.1,16,0.40194472894483146
DiagSF,true,0.1,64,0.8339860265549595
DiagSF,false,0.025,128,0.6877841707459539
DiagSF,true,0.1,128,0.9354396372826219
DiagSF,false,0.017677669529663688,256,0.8220727977595457
DiagSF,true,0.1,256,0.9122855882459376
DiagSF,false,0.0125,512,0.8833948952732934
DiagSF,true,0.1,512,0.9224335757169626
DiagSF,false,0.008838834764831844,1024,0.9239150832764003
DiagSF,true,0.1,1024,0.9732081001521824
DiagSF,false,0.00625,2048,0.9618024275966847
DiagSF,true,0.1,2048,0.9925291781215051
BlockSF,false,0.1,8,0.23892920500469766
BlockSF,true,0.1,8,0.22270734217477617
BlockSF,false,0.05,32,0.43742775082075114
BlockSF,false,0.07071067811865475,16,0.3628019047142032
BlockSF,true,0.1,16,0.3685294231967233
BlockSF,true,0.1,32,0.5215162438641616
BlockSF,false,0.035355339059327376,64,0.5863738872807984
BlockSF,true,0.1,64,0.6907274764683567
BlockSF,false,0.025,128,0.7159110633948874
BlockSF,true,0.1,128,0.8616168582037413
BlockSF,false,0.017677669529663688,256,0.817384848633339
BlockSF,true,0.1,256,0.876049184067541
BlockSF,false,0.0125,512,0.8864274991886
BlockSF,true,0.1,512,0.9446803620881211
BlockSF,false,0.008838834764831844,1024,0.9155712531228078
BlockSF,true,0.1,1024,0.9624307469572647
BlockSF,false,0.00625,2048,0.9661015310925982
BlockSF,true,0.1,2048,0.9896716283696145
FullSF,false,0.1,8,0.24698254231465952
FullSF,true,0.1,8,0.23266388786219278
FullSF,false,0.07071067811865475,16,0.3525236506089132
FullSF,false,0.05,32,0.4610170322945592
FullSF,true,0.1,16,0.3688554510262226
FullSF,true,0.1,32,0.5585068192869848
FullSF,false,0.035355339059327376,64,0.5698867139468881
FullSF,true,0.1,64,0.7156579994513356
FullSF,false,0.025,128,0.6847569163975585
FullSF,true,0.1,128,0.8512199242037344
FullSF,false,0.017677669529663688,256,0.7901135608337918
FullSF,true,0.1,256,0.8992239371185393
FullSF,false,0.0125,512,0.8775669550132408
FullSF,true,0.1,512,0.9089297692410813
FullSF,false,0.008838834764831844,1024,0.9195400653564338
DiagSF,false,0.1,8,0.26707017064805294
DiagSF,true,0.1,8,0.2647399054295402
DiagSF,false,0.05,32,0.4860990944262138
DiagSF,false,0.07071067811865475,16,0.3509530716517168
DiagSF,true,0.1,32,0.5703431392161996
DiagSF,false,0.035355339059327376,64,0.54977167804757
DiagSF,true,0.1,16,0.37491675799935636
DiagSF,true,0.1,64,0.780260423883
DiagSF,false,0.025,128,0.7049599587870474
DiagSF,true,0.1,128,0.9879826952150834
DiagSF,false,0.017677669529663688,256,0.7962014944631004
DiagSF,true,0.1,256,0.89487953064733
DiagSF,false,0.0125,512,0.8824182975109407
DiagSF,true,0.1,512,0.9238909013887223
DiagSF,false,0.008838834764831844,1024,0.915130859614251
DiagSF,true,0.1,1024,0.9722062896182213
DiagSF,false,0.00625,2048,0.9596357549815012
DiagSF,true,0.1,2048,0.9858239221734525
BlockSF,false,0.1,8,0.23924396614886811
BlockSF,true,0.1,8,0.2536586594349553
BlockSF,false,0.05,32,0.47277630842382923
BlockSF,false,0.07071067811865475,16,0.34209815981952024
BlockSF,true,0.1,16,0.3786502844682598
BlockSF,true,0.1,32,0.5256779849801461
BlockSF,false,0.035355339059327376,64,0.5721098100748395
BlockSF,true,0.1,64,0.743653638897759
BlockSF,false,0.025,128,0.6968515827628627
BlockSF,true,0.1,128,0.844785297658202
BlockSF,false,0.017677669529663688,256,0.8072456644560255
BlockSF,true,0.1,256,0.8598998573852662
BlockSF,false,0.0125,512,0.8662799053873487
BlockSF,true,0.1,512,0.9237910332895494
BlockSF,false,0.008838834764831844,1024,0.9249354882897658
BlockSF,true,0.1,1024,0.9535621176803271
BlockSF,false,0.00625,2048,0.9687639666692203
BlockSF,true,0.1,2048,0.9982106637855627
FullSF,false,0.1,8,0.20938401809286458
FullSF,true,0.1,8,0.24699022406244675
FullSF,false,0.07071067811865475,16,0.36751049130339775
FullSF,false,0.05,32,0.4463416517698886
FullSF,true,0.1,16,0.38137395575927757
FullSF,true,0.1,32,0.5352870488578078
FullSF,false,0.035355339059327376,64,0.5338382683371634
FullSF,true,0.1,64,0.6877628914078366
FullSF,false,0.025,128,0.6716124319390877
FullSF,true,0.1,128,0.8645220490114017
FullSF,false,0.017677669529663688,256,0.7949863846516125
FullSF,true,0.1,256,0.8624425060455639
FullSF,false,0.0125,512,0.8705330461064824
FullSF,true,0.1,512,0.9193362136889758
FullSF,false,0.008838834764831844,1024,0.9334436208554152
DiagSF,false,0.1,8,0.2929274792464407
DiagSF,true,0.1,8,0.24044495144898764
DiagSF,false,0.05,32,0.43978091935266256
DiagSF,false,0.07071067811865475,16,0.3328432755559
DiagSF,true,0.1,32,0.5468230187857765
DiagSF,false,0.035355339059327376,64,0.6093186518822861
DiagSF,true,0.1,16,0.3927955311203239
DiagSF,true,0.1,64,0.7789811892016983
DiagSF,false,0.025,128,0.7060788878866118
DiagSF,true,0.1,128,0.9195981368857281
DiagSF,false,0.017677669529663688,256,0.8049965858266709
DiagSF,true,0.1,256,0.8783503908102395
DiagSF,false,0.0125,512,0.8938996343479961
DiagSF,true,0.1,512,0.9298476539578184
DiagSF,false,0.008838834764831844,1024,0.9308869303948104
DiagSF,true,0.1,1024,0.9632137642350147
DiagSF,false,0.00625,2048,0.9630788528526703
DiagSF,true,0.1,2048,0.9882619924624167
BlockSF,false,0.1,8,0.23612970115897633
BlockSF,true,0.1,8,0.24017010982119683
BlockSF,false,0.05,32,0.4478967874021309
BlockSF,false,0.07071067811865475,16,0.32675532510190725
BlockSF,true,0.1,16,0.3826734650173933
BlockSF,true,0.1,32,0.5663661496401805
BlockSF,false,0.035355339059327376,64,0.5686099709875233
BlockSF,true,0.1,64,0.7216672787525247
BlockSF,false,0.025,128,0.6845243781296007
BlockSF,true,0.1,128,0.8549491566090189
BlockSF,false,0.017677669529663688,256,0.8159467648689435
BlockSF,true,0.1,256,0.869511937391562
BlockSF,false,0.0125,512,0.8861332784970091
BlockSF,true,0.1,512,0.9385902749742575
BlockSF,false,0.008838834764831844,1024,0.9257034816676093
BlockSF,true,0.1,1024,0.9651951761959747
BlockSF,false,0.00625,2048,0.9586185405485343
BlockSF,true,0.1,2048,0.9820831200598993
FullSF,false,0.1,8,0.2615467215804443
FullSF,true,0.1,8,0.2470978135035611
FullSF,false,0.07071067811865475,16,0.31272213390546266
FullSF,false,0.05,32,0.4187618098504465
FullSF,true,0.1,16,0.3672593949062295
FullSF,true,0.1,32,0.5465174363773556
FullSF,false,0.035355339059327376,64,0.5249763288245441
FullSF,true,0.1,64,0.7257340152282931
FullSF,false,0.025,128,0.6498005795491401
FullSF,true,0.1,128,0.8531084462557912
FullSF,false,0.017677669529663688,256,0.7602080735394768
FullSF,true,0.1,256,0.8830587032157338
FullSF,false,0.0125,512,0.8362466450503074
FullSF,true,0.1,512,0.9276039555358166
FullSF,false,0.008838834764831844,1024,0.9229130631706765
DiagSF,false,0.1,8,0.2634109337198453
DiagSF,false,0.05,32,0.45817722829913904
DiagSF,true,0.1,8,0.2461375450399469
DiagSF,false,0.07071067811865475,16,0.36511410229578756
DiagSF,true,0.1,32,0.5763536761727639
DiagSF,false,0.035355339059327376,64,0.5838009268037768
DiagSF,true,0.1,16,0.3733310609544503
DiagSF,true,0.1,64,0.798671702120682
DiagSF,false,0.025,128,0.6862406851608632
DiagSF,true,0.1,128,0.9356826698862486
DiagSF,false,0.017677669529663688,256,0.8151960553748276
DiagSF,true,0.1,256,0.9005048905367515
DiagSF,false,0.0125,512,0.8983767771846535
DiagSF,true,0.1,512,0.9081512857798213
DiagSF,false,0.008838834764831844,1024,0.9248874868954827
DiagSF,true,0.1,1024,0.9647202372397642
DiagSF,false,0.00625,2048,0.9638012567375727
DiagSF,true,0.1,2048,0.9661579366697464
BlockSF,false,0.1,8,0.22386057130848935
BlockSF,true,0.1,8,0.24940015276611696
BlockSF,false,0.05,32,0.4525325024235031
BlockSF,false,0.07071067811865475,16,0.36006294955696955
BlockSF,true,0.1,16,0.3605469427368811
BlockSF,true,0.1,32,0.5425166054407741
BlockSF,false,0.035355339059327376,64,0.5783787693006177
BlockSF,true,0.1,64,0.6935352879353311
BlockSF,false,0.025,128,0.7085516919504289
BlockSF,true,0.1,128,0.8389974872375452
BlockSF,false,0.017677669529663688,256,0.8003656711027738
BlockSF,true,0.1,256,0.8650164467408706
BlockSF,false,0.0125,512,0.8570141404798446
BlockSF,true,0.1,512,0.9408821554119496
BlockSF,false,0.008838834764831844,1024,0.9339565233481188
BlockSF,true,0.1,1024,0.9515065450552669
BlockSF,false,0.00625,2048,0.9763327614083661
BlockSF,true,0.1,2048,0.9760987168901905
FullSF,false,0.1,8,0.2350518177757765
FullSF,true,0.1,8,0.24377251294993452
FullSF,false,0.07071067811865475,16,0.36124203085684603
FullSF,false,0.05,32,0.46237256518726005
FullSF,true,0.1,16,0.3745596763270347
FullSF,true,0.1,32,0.5507915178673918
FullSF,false,0.035355339059327376,64,0.5537214550192007
FullSF,true,0.1,64,0.7040821538968152
FullSF,false,0.025,128,0.67759313314057
FullSF,true,0.1,128,0.8507557334998979
FullSF,false,0.017677669529663688,256,0.8045616687435933
FullSF,true,0.1,256,0.8866082142986673
FullSF,false,0.0125,512,0.8781417115008362
FullSF,true,0.1,512,0.9362431120110383
FullSF,false,0.008838834764831844,1024,0.9274654572834967
DiagSF,false,0.1,8,0.2630315675469398
DiagSF,true,0.1,8,0.24724495852857037
DiagSF,false,0.05,32,0.48426133506808827
DiagSF,false,0.07071067811865475,16,0.3573121366454335
DiagSF,true,0.1,32,0.563615190336707
DiagSF,false,0.035355339059327376,64,0.6015368289810027
DiagSF,true,0.1,16,0.3863589993167632
DiagSF,true,0.1,64,0.8011939836271773
DiagSF,false,0.025,128,0.7040489948375482
DiagSF,true,0.1,128,0.9563873687358503
DiagSF,false,0.017677669529663688,256,0.7915127621989324
DiagSF,true,0.1,256,0.8872271775884977
DiagSF,false,0.0125,512,0.8680359474789978
